color_id,name,rgb,year,quantity
-1,[Unknown],0033B2,2000,17
0,Black,05131D,1957,1
0,Black,05131D,1958,198
0,Black,05131D,1959,1
0,Black,05131D,1960,20
0,Black,05131D,1961,15
0,Black,05131D,1962,349
0,Black,05131D,1963,236
0,Black,05131D,1964,321
0,Black,05131D,1965,252
0,Black,05131D,1966,396
0,Black,05131D,1967,700
0,Black,05131D,1968,814
0,Black,05131D,1969,1019
0,Black,05131D,1970,615
0,Black,05131D,1971,740
0,Black,05131D,1972,750
0,Black,05131D,1973,1106
0,Black,05131D,1974,810
0,Black,05131D,1975,1222
0,Black,05131D,1976,2901
0,Black,05131D,1977,2041
0,Black,05131D,1978,2953
0,Black,05131D,1979,1680
0,Black,05131D,1980,3478
0,Black,05131D,1981,2148
0,Black,05131D,1982,1114
0,Black,05131D,1983,1861
0,Black,05131D,1984,1988
0,Black,05131D,1985,4583
0,Black,05131D,1986,4060
0,Black,05131D,1987,3827
0,Black,05131D,1988,3259
0,Black,05131D,1989,5210
0,Black,05131D,1990,4323
0,Black,05131D,1991,5705
0,Black,05131D,1992,4648
0,Black,05131D,1993,5658
0,Black,05131D,1994,6197
0,Black,05131D,1995,6642
0,Black,05131D,1996,9747
0,Black,05131D,1997,7345
0,Black,05131D,1998,12078
0,Black,05131D,1999,8305
0,Black,05131D,2000,9091
0,Black,05131D,2001,11306
0,Black,05131D,2002,15458
0,Black,05131D,2003,17568
0,Black,05131D,2004,12297
0,Black,05131D,2005,18582
0,Black,05131D,2006,21736
0,Black,05131D,2007,17930
0,Black,05131D,2008,19434
0,Black,05131D,2009,18543
0,Black,05131D,2010,19369
0,Black,05131D,2011,19948
0,Black,05131D,2012,17554
0,Black,05131D,2013,23117
0,Black,05131D,2014,27091
0,Black,05131D,2015,28435
0,Black,05131D,2016,28139
0,Black,05131D,2017,33323
0,Black,05131D,2018,34437
0,Black,05131D,2019,37653
0,Black,05131D,2020,48700
0,Black,05131D,2021,55894
0,Black,05131D,2022,48087
0,Black,05131D,2023,51529
0,Black,05131D,2024,56982
0,Black,05131D,2025,62291
1,Blue,0055BF,1949,72
1,Blue,0055BF,1950,10
1,Blue,0055BF,1953,2
1,Blue,0055BF,1954,18
1,Blue,0055BF,1955,189
1,Blue,0055BF,1956,6
1,Blue,0055BF,1957,88
1,Blue,0055BF,1958,336
1,Blue,0055BF,1959,21
1,Blue,0055BF,1960,50
1,Blue,0055BF,1961,167
1,Blue,0055BF,1962,376
1,Blue,0055BF,1963,226
1,Blue,0055BF,1964,399
1,Blue,0055BF,1965,277
1,Blue,0055BF,1966,1169
1,Blue,0055BF,1967,685
1,Blue,0055BF,1968,473
1,Blue,0055BF,1969,1066
1,Blue,0055BF,1970,316
1,Blue,0055BF,1971,592
1,Blue,0055BF,1972,838
1,Blue,0055BF,1973,1218
1,Blue,0055BF,1974,579
1,Blue,0055BF,1975,1034
1,Blue,0055BF,1976,1916
1,Blue,0055BF,1977,1298
1,Blue,0055BF,1978,840
1,Blue,0055BF,1979,1682
1,Blue,0055BF,1980,1505
1,Blue,0055BF,1981,867
1,Blue,0055BF,1982,643
1,Blue,0055BF,1983,786
1,Blue,0055BF,1984,1536
1,Blue,0055BF,1985,2494
1,Blue,0055BF,1986,1696
1,Blue,0055BF,1987,1675
1,Blue,0055BF,1988,558
1,Blue,0055BF,1989,1371
1,Blue,0055BF,1990,1657
1,Blue,0055BF,1991,1304
1,Blue,0055BF,1992,874
1,Blue,0055BF,1993,1224
1,Blue,0055BF,1994,1062
1,Blue,0055BF,1995,2603
1,Blue,0055BF,1996,2906
1,Blue,0055BF,1997,2601
1,Blue,0055BF,1998,6032
1,Blue,0055BF,1999,3071
1,Blue,0055BF,2000,2422
1,Blue,0055BF,2001,2601
1,Blue,0055BF,2002,3127
1,Blue,0055BF,2003,4254
1,Blue,0055BF,2004,4840
1,Blue,0055BF,2005,4516
1,Blue,0055BF,2006,5628
1,Blue,0055BF,2007,4226
1,Blue,0055BF,2008,5288
1,Blue,0055BF,2009,5582
1,Blue,0055BF,2010,6410
1,Blue,0055BF,2011,4621
1,Blue,0055BF,2012,4746
1,Blue,0055BF,2013,5609
1,Blue,0055BF,2014,6899
1,Blue,0055BF,2015,6718
1,Blue,0055BF,2016,7173
1,Blue,0055BF,2017,7918
1,Blue,0055BF,2018,7934
1,Blue,0055BF,2019,8630
1,Blue,0055BF,2020,9628
1,Blue,0055BF,2021,10733
1,Blue,0055BF,2022,9758
1,Blue,0055BF,2023,7719
1,Blue,0055BF,2024,9235
1,Blue,0055BF,2025,8706
2,Green,237841,1949,140
2,Green,237841,1950,9
2,Green,237841,1953,26
2,Green,237841,1954,6
2,Green,237841,1955,12
2,Green,237841,1957,15
2,Green,237841,1958,28
2,Green,237841,1960,2
2,Green,237841,1961,15
2,Green,237841,1962,184
2,Green,237841,1963,3
2,Green,237841,1964,12
2,Green,237841,1965,6
2,Green,237841,1966,46
2,Green,237841,1967,36
2,Green,237841,1968,13
2,Green,237841,1969,51
2,Green,237841,1970,133
2,Green,237841,1971,119
2,Green,237841,1972,22
2,Green,237841,1973,59
2,Green,237841,1974,9
2,Green,237841,1975,37
2,Green,237841,1976,79
2,Green,237841,1977,48
2,Green,237841,1978,113
2,Green,237841,1979,96
2,Green,237841,1980,88
2,Green,237841,1981,145
2,Green,237841,1982,74
2,Green,237841,1983,67
2,Green,237841,1984,82
2,Green,237841,1985,287
2,Green,237841,1986,206
2,Green,237841,1987,236
2,Green,237841,1988,177
2,Green,237841,1989,300
2,Green,237841,1990,276
2,Green,237841,1991,263
2,Green,237841,1992,284
2,Green,237841,1993,320
2,Green,237841,1994,386
2,Green,237841,1995,501
2,Green,237841,1996,912
2,Green,237841,1997,1530
2,Green,237841,1998,2656
2,Green,237841,1999,1438
2,Green,237841,2000,2040
2,Green,237841,2001,2972
2,Green,237841,2002,2121
2,Green,237841,2003,2039
2,Green,237841,2004,2200
2,Green,237841,2005,2153
2,Green,237841,2006,2095
2,Green,237841,2007,1526
2,Green,237841,2008,1560
2,Green,237841,2009,1808
2,Green,237841,2010,2740
2,Green,237841,2011,1554
2,Green,237841,2012,2461
2,Green,237841,2013,2468
2,Green,237841,2014,2326
2,Green,237841,2015,2433
2,Green,237841,2016,2690
2,Green,237841,2017,3244
2,Green,237841,2018,3482
2,Green,237841,2019,2771
2,Green,237841,2020,3154
2,Green,237841,2021,4775
2,Green,237841,2022,5113
2,Green,237841,2023,4755
2,Green,237841,2024,6260
2,Green,237841,2025,7910
3,Dark Turquoise,008F9B,1998,445
3,Dark Turquoise,008F9B,1999,238
3,Dark Turquoise,008F9B,2000,79
3,Dark Turquoise,008F9B,2001,78
3,Dark Turquoise,008F9B,2002,68
3,Dark Turquoise,008F9B,2003,434
3,Dark Turquoise,008F9B,2004,396
3,Dark Turquoise,008F9B,2005,12
3,Dark Turquoise,008F9B,2018,626
3,Dark Turquoise,008F9B,2019,824
3,Dark Turquoise,008F9B,2020,1953
3,Dark Turquoise,008F9B,2021,5149
3,Dark Turquoise,008F9B,2022,3441
3,Dark Turquoise,008F9B,2023,3441
3,Dark Turquoise,008F9B,2024,3138
3,Dark Turquoise,008F9B,2025,2111
4,Red,C91A09,1949,145
4,Red,C91A09,1950,3
4,Red,C91A09,1953,26
4,Red,C91A09,1954,70
4,Red,C91A09,1955,312
4,Red,C91A09,1956,166
4,Red,C91A09,1957,300
4,Red,C91A09,1958,401
4,Red,C91A09,1959,22
4,Red,C91A09,1960,160
4,Red,C91A09,1961,665
4,Red,C91A09,1962,488
4,Red,C91A09,1963,689
4,Red,C91A09,1964,523
4,Red,C91A09,1965,375
4,Red,C91A09,1966,2364
4,Red,C91A09,1967,1101
4,Red,C91A09,1968,2068
4,Red,C91A09,1969,1928
4,Red,C91A09,1970,1145
4,Red,C91A09,1971,1837
4,Red,C91A09,1972,1267
4,Red,C91A09,1973,2434
4,Red,C91A09,1974,1076
4,Red,C91A09,1975,1538
4,Red,C91A09,1976,2499
4,Red,C91A09,1977,2055
4,Red,C91A09,1978,2631
4,Red,C91A09,1979,1179
4,Red,C91A09,1980,2172
4,Red,C91A09,1981,1637
4,Red,C91A09,1982,1054
4,Red,C91A09,1983,1065
4,Red,C91A09,1984,749
4,Red,C91A09,1985,4081
4,Red,C91A09,1986,2480
4,Red,C91A09,1987,2680
4,Red,C91A09,1988,1117
4,Red,C91A09,1989,1739
4,Red,C91A09,1990,4332
4,Red,C91A09,1991,4159
4,Red,C91A09,1992,2001
4,Red,C91A09,1993,2232
4,Red,C91A09,1994,3006
4,Red,C91A09,1995,3456
4,Red,C91A09,1996,3975
4,Red,C91A09,1997,4093
4,Red,C91A09,1998,7323
4,Red,C91A09,1999,3566
4,Red,C91A09,2000,3474
4,Red,C91A09,2001,3544
4,Red,C91A09,2002,5104
4,Red,C91A09,2003,5379
4,Red,C91A09,2004,5940
4,Red,C91A09,2005,6683
4,Red,C91A09,2006,8470
4,Red,C91A09,2007,9043
4,Red,C91A09,2008,6962
4,Red,C91A09,2009,7653
4,Red,C91A09,2010,9274
4,Red,C91A09,2011,7771
4,Red,C91A09,2012,6720
4,Red,C91A09,2013,8147
4,Red,C91A09,2014,7976
4,Red,C91A09,2015,7791
4,Red,C91A09,2016,7685
4,Red,C91A09,2017,9940
4,Red,C91A09,2018,10304
4,Red,C91A09,2019,11155
4,Red,C91A09,2020,14138
4,Red,C91A09,2021,15170
4,Red,C91A09,2022,15414
4,Red,C91A09,2023,14482
4,Red,C91A09,2024,16934
4,Red,C91A09,2025,18871
5,Dark Pink,C870A0,2003,64
5,Dark Pink,C870A0,2004,134
5,Dark Pink,C870A0,2005,111
5,Dark Pink,C870A0,2006,53
5,Dark Pink,C870A0,2007,114
5,Dark Pink,C870A0,2008,125
5,Dark Pink,C870A0,2009,61
5,Dark Pink,C870A0,2010,367
5,Dark Pink,C870A0,2011,43
5,Dark Pink,C870A0,2012,398
5,Dark Pink,C870A0,2013,405
5,Dark Pink,C870A0,2014,609
5,Dark Pink,C870A0,2015,532
5,Dark Pink,C870A0,2016,495
5,Dark Pink,C870A0,2017,499
5,Dark Pink,C870A0,2018,812
5,Dark Pink,C870A0,2019,792
5,Dark Pink,C870A0,2020,1980
5,Dark Pink,C870A0,2021,1073
5,Dark Pink,C870A0,2022,1479
5,Dark Pink,C870A0,2023,1195
5,Dark Pink,C870A0,2024,2172
5,Dark Pink,C870A0,2025,1989
6,Brown,583927,1974,6
6,Brown,583927,1975,7
6,Brown,583927,1976,11
6,Brown,583927,1977,6
6,Brown,583927,1978,37
6,Brown,583927,1979,26
6,Brown,583927,1980,14
6,Brown,583927,1981,10
6,Brown,583927,1982,20
6,Brown,583927,1983,9
6,Brown,583927,1984,54
6,Brown,583927,1985,88
6,Brown,583927,1986,80
6,Brown,583927,1987,63
6,Brown,583927,1988,56
6,Brown,583927,1989,578
6,Brown,583927,1990,129
6,Brown,583927,1991,181
6,Brown,583927,1992,239
6,Brown,583927,1993,264
6,Brown,583927,1994,183
6,Brown,583927,1995,210
6,Brown,583927,1996,1063
6,Brown,583927,1997,472
6,Brown,583927,1998,518
6,Brown,583927,1999,313
6,Brown,583927,2000,719
6,Brown,583927,2001,972
6,Brown,583927,2002,1355
6,Brown,583927,2003,1366
6,Brown,583927,2004,385
6,Brown,583927,2005,233
6,Brown,583927,2006,60
7,Light Gray,9BA19D,1954,1
7,Light Gray,9BA19D,1957,3
7,Light Gray,9BA19D,1958,2
7,Light Gray,9BA19D,1959,1
7,Light Gray,9BA19D,1961,82
7,Light Gray,9BA19D,1962,377
7,Light Gray,9BA19D,1963,97
7,Light Gray,9BA19D,1964,129
7,Light Gray,9BA19D,1965,151
7,Light Gray,9BA19D,1966,334
7,Light Gray,9BA19D,1967,359
7,Light Gray,9BA19D,1968,305
7,Light Gray,9BA19D,1969,314
7,Light Gray,9BA19D,1970,173
7,Light Gray,9BA19D,1971,101
7,Light Gray,9BA19D,1972,203
7,Light Gray,9BA19D,1973,151
7,Light Gray,9BA19D,1974,217
7,Light Gray,9BA19D,1975,129
7,Light Gray,9BA19D,1976,369
7,Light Gray,9BA19D,1977,868
7,Light Gray,9BA19D,1978,1487
7,Light Gray,9BA19D,1979,2198
7,Light Gray,9BA19D,1980,2797
7,Light Gray,9BA19D,1981,1891
7,Light Gray,9BA19D,1982,850
7,Light Gray,9BA19D,1983,1238
7,Light Gray,9BA19D,1984,1676
7,Light Gray,9BA19D,1985,3055
7,Light Gray,9BA19D,1986,3546
7,Light Gray,9BA19D,1987,1712
7,Light Gray,9BA19D,1988,1453
7,Light Gray,9BA19D,1989,2324
7,Light Gray,9BA19D,1990,2890
7,Light Gray,9BA19D,1991,3193
7,Light Gray,9BA19D,1992,3357
7,Light Gray,9BA19D,1993,3348
7,Light Gray,9BA19D,1994,3853
7,Light Gray,9BA19D,1995,4777
7,Light Gray,9BA19D,1996,4633
7,Light Gray,9BA19D,1997,5202
7,Light Gray,9BA19D,1998,5190
7,Light Gray,9BA19D,1999,5641
7,Light Gray,9BA19D,2000,5530
7,Light Gray,9BA19D,2001,6276
7,Light Gray,9BA19D,2002,10770
7,Light Gray,9BA19D,2003,10406
7,Light Gray,9BA19D,2004,1336
7,Light Gray,9BA19D,2005,230
7,Light Gray,9BA19D,2006,80
7,Light Gray,9BA19D,2007,1
8,Dark Gray,6D6E5C,1978,8
8,Dark Gray,6D6E5C,1979,8
8,Dark Gray,6D6E5C,1980,361
8,Dark Gray,6D6E5C,1981,42
8,Dark Gray,6D6E5C,1982,11
8,Dark Gray,6D6E5C,1983,78
8,Dark Gray,6D6E5C,1984,37
8,Dark Gray,6D6E5C,1985,254
8,Dark Gray,6D6E5C,1986,28
8,Dark Gray,6D6E5C,1987,21
8,Dark Gray,6D6E5C,1988,47
8,Dark Gray,6D6E5C,1989,222
8,Dark Gray,6D6E5C,1990,73
8,Dark Gray,6D6E5C,1991,241
8,Dark Gray,6D6E5C,1992,144
8,Dark Gray,6D6E5C,1993,200
8,Dark Gray,6D6E5C,1994,236
8,Dark Gray,6D6E5C,1995,324
8,Dark Gray,6D6E5C,1996,689
8,Dark Gray,6D6E5C,1997,583
8,Dark Gray,6D6E5C,1998,1810
8,Dark Gray,6D6E5C,1999,1677
8,Dark Gray,6D6E5C,2000,2852
8,Dark Gray,6D6E5C,2001,3266
8,Dark Gray,6D6E5C,2002,4160
8,Dark Gray,6D6E5C,2003,5673
8,Dark Gray,6D6E5C,2004,785
8,Dark Gray,6D6E5C,2005,172
8,Dark Gray,6D6E5C,2006,61
8,Dark Gray,6D6E5C,2008,1
9,Light Blue,B4D2E3,1995,2
9,Light Blue,B4D2E3,1996,2
9,Light Blue,B4D2E3,1998,1
9,Light Blue,B4D2E3,2000,8
9,Light Blue,B4D2E3,2001,6
9,Light Blue,B4D2E3,2002,15
9,Light Blue,B4D2E3,2003,4
10,Bright Green,4B9F4A,1949,3
10,Bright Green,4B9F4A,1995,3
10,Bright Green,4B9F4A,1996,4
10,Bright Green,4B9F4A,1997,33
10,Bright Green,4B9F4A,1998,75
10,Bright Green,4B9F4A,1999,112
10,Bright Green,4B9F4A,2000,90
10,Bright Green,4B9F4A,2001,79
10,Bright Green,4B9F4A,2002,186
10,Bright Green,4B9F4A,2003,195
10,Bright Green,4B9F4A,2004,421
10,Bright Green,4B9F4A,2005,283
10,Bright Green,4B9F4A,2006,281
10,Bright Green,4B9F4A,2007,281
10,Bright Green,4B9F4A,2008,337
10,Bright Green,4B9F4A,2009,293
10,Bright Green,4B9F4A,2010,290
10,Bright Green,4B9F4A,2011,222
10,Bright Green,4B9F4A,2012,549
10,Bright Green,4B9F4A,2013,438
10,Bright Green,4B9F4A,2014,628
10,Bright Green,4B9F4A,2015,762
10,Bright Green,4B9F4A,2016,757
10,Bright Green,4B9F4A,2017,591
10,Bright Green,4B9F4A,2018,735
10,Bright Green,4B9F4A,2019,1030
10,Bright Green,4B9F4A,2020,1325
10,Bright Green,4B9F4A,2021,3426
10,Bright Green,4B9F4A,2022,2894
10,Bright Green,4B9F4A,2023,3110
10,Bright Green,4B9F4A,2024,3235
10,Bright Green,4B9F4A,2025,3912
11,Light Turquoise,55A5AF,1998,9
11,Light Turquoise,55A5AF,1999,10
11,Light Turquoise,55A5AF,2000,56
11,Light Turquoise,55A5AF,2001,17
11,Light Turquoise,55A5AF,2002,4
11,Light Turquoise,55A5AF,2003,45
11,Light Turquoise,55A5AF,2004,1
12,Salmon,F2705E,1997,106
12,Salmon,F2705E,1998,76
12,Salmon,F2705E,1999,2
12,Salmon,F2705E,2000,2
13,Pink,FC97AC,1994,72
13,Pink,FC97AC,1995,89
13,Pink,FC97AC,1996,113
13,Pink,FC97AC,1997,40
13,Pink,FC97AC,1998,3
13,Pink,FC97AC,1999,48
13,Pink,FC97AC,2000,20
13,Pink,FC97AC,2001,5
13,Pink,FC97AC,2002,19
13,Pink,FC97AC,2003,43
13,Pink,FC97AC,2004,22
13,Pink,FC97AC,2005,9
14,Yellow,F2CD37,1949,105
14,Yellow,F2CD37,1953,26
14,Yellow,F2CD37,1954,18
14,Yellow,F2CD37,1955,188
14,Yellow,F2CD37,1956,6
14,Yellow,F2CD37,1957,20
14,Yellow,F2CD37,1958,225
14,Yellow,F2CD37,1960,30
14,Yellow,F2CD37,1961,199
14,Yellow,F2CD37,1962,349
14,Yellow,F2CD37,1963,140
14,Yellow,F2CD37,1964,68
14,Yellow,F2CD37,1965,126
14,Yellow,F2CD37,1966,528
14,Yellow,F2CD37,1967,475
14,Yellow,F2CD37,1968,626
14,Yellow,F2CD37,1969,618
14,Yellow,F2CD37,1970,449
14,Yellow,F2CD37,1971,386
14,Yellow,F2CD37,1972,647
14,Yellow,F2CD37,1973,914
14,Yellow,F2CD37,1974,592
14,Yellow,F2CD37,1975,826
14,Yellow,F2CD37,1976,1778
14,Yellow,F2CD37,1977,1736
14,Yellow,F2CD37,1978,2368
14,Yellow,F2CD37,1979,1648
14,Yellow,F2CD37,1980,1563
14,Yellow,F2CD37,1981,1559
14,Yellow,F2CD37,1982,932
14,Yellow,F2CD37,1983,647
14,Yellow,F2CD37,1984,923
14,Yellow,F2CD37,1985,2226
14,Yellow,F2CD37,1986,1946
14,Yellow,F2CD37,1987,1976
14,Yellow,F2CD37,1988,1474
14,Yellow,F2CD37,1989,2296
14,Yellow,F2CD37,1990,1955
14,Yellow,F2CD37,1991,2938
14,Yellow,F2CD37,1992,1344
14,Yellow,F2CD37,1993,1577
14,Yellow,F2CD37,1994,1684
14,Yellow,F2CD37,1995,3401
14,Yellow,F2CD37,1996,3712
14,Yellow,F2CD37,1997,3927
14,Yellow,F2CD37,1998,6824
14,Yellow,F2CD37,1999,3430
14,Yellow,F2CD37,2000,2771
14,Yellow,F2CD37,2001,2786
14,Yellow,F2CD37,2002,3174
14,Yellow,F2CD37,2003,4029
14,Yellow,F2CD37,2004,4609
14,Yellow,F2CD37,2005,5735
14,Yellow,F2CD37,2006,4651
14,Yellow,F2CD37,2007,4994
14,Yellow,F2CD37,2008,4287
14,Yellow,F2CD37,2009,5732
14,Yellow,F2CD37,2010,5974
14,Yellow,F2CD37,2011,4171
14,Yellow,F2CD37,2012,4257
14,Yellow,F2CD37,2013,4824
14,Yellow,F2CD37,2014,5091
14,Yellow,F2CD37,2015,5050
14,Yellow,F2CD37,2016,6251
14,Yellow,F2CD37,2017,4921
14,Yellow,F2CD37,2018,5323
14,Yellow,F2CD37,2019,5835
14,Yellow,F2CD37,2020,9764
14,Yellow,F2CD37,2021,9444
14,Yellow,F2CD37,2022,9214
14,Yellow,F2CD37,2023,8199
14,Yellow,F2CD37,2024,8221
14,Yellow,F2CD37,2025,9658
15,White,FFFFFF,1949,190
15,White,FFFFFF,1953,26
15,White,FFFFFF,1954,63
15,White,FFFFFF,1955,482
15,White,FFFFFF,1956,297
15,White,FFFFFF,1957,987
15,White,FFFFFF,1958,1462
15,White,FFFFFF,1959,8
15,White,FFFFFF,1960,287
15,White,FFFFFF,1961,1150
15,White,FFFFFF,1962,797
15,White,FFFFFF,1963,549
15,White,FFFFFF,1964,430
15,White,FFFFFF,1965,500
15,White,FFFFFF,1966,2353
15,White,FFFFFF,1967,666
15,White,FFFFFF,1968,1388
15,White,FFFFFF,1969,1411
15,White,FFFFFF,1970,865
15,White,FFFFFF,1971,1417
15,White,FFFFFF,1972,743
15,White,FFFFFF,1973,1901
15,White,FFFFFF,1974,862
15,White,FFFFFF,1975,492
15,White,FFFFFF,1976,1946
15,White,FFFFFF,1977,1060
15,White,FFFFFF,1978,1711
15,White,FFFFFF,1979,1480
15,White,FFFFFF,1980,845
15,White,FFFFFF,1981,1229
15,White,FFFFFF,1982,1022
15,White,FFFFFF,1983,1340
15,White,FFFFFF,1984,660
15,White,FFFFFF,1985,2520
15,White,FFFFFF,1986,3096
15,White,FFFFFF,1987,3029
15,White,FFFFFF,1988,2315
15,White,FFFFFF,1989,2236
15,White,FFFFFF,1990,4311
15,White,FFFFFF,1991,3906
15,White,FFFFFF,1992,2696
15,White,FFFFFF,1993,3085
15,White,FFFFFF,1994,2570
15,White,FFFFFF,1995,3230
15,White,FFFFFF,1996,6124
15,White,FFFFFF,1997,3138
15,White,FFFFFF,1998,5971
15,White,FFFFFF,1999,3897
15,White,FFFFFF,2000,3186
15,White,FFFFFF,2001,3857
15,White,FFFFFF,2002,4409
15,White,FFFFFF,2003,10010
15,White,FFFFFF,2004,8382
15,White,FFFFFF,2005,7161
15,White,FFFFFF,2006,8676
15,White,FFFFFF,2007,9175
15,White,FFFFFF,2008,14959
15,White,FFFFFF,2009,9812
15,White,FFFFFF,2010,15165
15,White,FFFFFF,2011,10517
15,White,FFFFFF,2012,10045
15,White,FFFFFF,2013,12352
15,White,FFFFFF,2014,13300
15,White,FFFFFF,2015,14694
15,White,FFFFFF,2016,15505
15,White,FFFFFF,2017,21519
15,White,FFFFFF,2018,20543
15,White,FFFFFF,2019,23975
15,White,FFFFFF,2020,24008
15,White,FFFFFF,2021,40599
15,White,FFFFFF,2022,30286
15,White,FFFFFF,2023,36526
15,White,FFFFFF,2024,33602
15,White,FFFFFF,2025,35828
17,Light Green,C2DAB8,1992,13
17,Light Green,C2DAB8,1993,16
17,Light Green,C2DAB8,1994,10
17,Light Green,C2DAB8,1995,3
17,Light Green,C2DAB8,1997,50
17,Light Green,C2DAB8,1998,27
17,Light Green,C2DAB8,1999,7
17,Light Green,C2DAB8,2000,1
17,Light Green,C2DAB8,2001,2
17,Light Green,C2DAB8,2002,5
17,Light Green,C2DAB8,2003,9
17,Light Green,C2DAB8,2004,1
17,Light Green,C2DAB8,2005,23
18,Light Yellow,FBE696,1994,23
18,Light Yellow,FBE696,1995,3
18,Light Yellow,FBE696,1996,19
18,Light Yellow,FBE696,1997,43
18,Light Yellow,FBE696,1998,27
18,Light Yellow,FBE696,1999,38
18,Light Yellow,FBE696,2000,31
18,Light Yellow,FBE696,2001,53
18,Light Yellow,FBE696,2002,87
18,Light Yellow,FBE696,2003,16
18,Light Yellow,FBE696,2004,4
18,Light Yellow,FBE696,2005,3
19,Tan,E4CD9E,1982,9
19,Tan,E4CD9E,1986,19
19,Tan,E4CD9E,1988,1
19,Tan,E4CD9E,1992,10
19,Tan,E4CD9E,1994,6
19,Tan,E4CD9E,1995,1
19,Tan,E4CD9E,1996,15
19,Tan,E4CD9E,1997,30
19,Tan,E4CD9E,1998,383
19,Tan,E4CD9E,1999,412
19,Tan,E4CD9E,2000,896
19,Tan,E4CD9E,2001,910
19,Tan,E4CD9E,2002,1316
19,Tan,E4CD9E,2003,2231
19,Tan,E4CD9E,2004,2147
19,Tan,E4CD9E,2005,3136
19,Tan,E4CD9E,2006,1108
19,Tan,E4CD9E,2007,2475
19,Tan,E4CD9E,2008,2808
19,Tan,E4CD9E,2009,3949
19,Tan,E4CD9E,2010,8090
19,Tan,E4CD9E,2011,4247
19,Tan,E4CD9E,2012,4021
19,Tan,E4CD9E,2013,5376
19,Tan,E4CD9E,2014,5894
19,Tan,E4CD9E,2015,5522
19,Tan,E4CD9E,2016,8434
19,Tan,E4CD9E,2017,8736
19,Tan,E4CD9E,2018,13399
19,Tan,E4CD9E,2019,10165
19,Tan,E4CD9E,2020,16894
19,Tan,E4CD9E,2021,16133
19,Tan,E4CD9E,2022,14219
19,Tan,E4CD9E,2023,14972
19,Tan,E4CD9E,2024,18079
19,Tan,E4CD9E,2025,20878
20,Light Violet,C9CAE2,1994,30
20,Light Violet,C9CAE2,1995,23
20,Light Violet,C9CAE2,1996,39
20,Light Violet,C9CAE2,1997,50
20,Light Violet,C9CAE2,1998,18
20,Light Violet,C9CAE2,1999,21
20,Light Violet,C9CAE2,2000,4
20,Light Violet,C9CAE2,2001,5
20,Light Violet,C9CAE2,2002,3
21,Glow In Dark Opaque,D4D5C9,1993,6
21,Glow In Dark Opaque,D4D5C9,1994,2
21,Glow In Dark Opaque,D4D5C9,1995,3
21,Glow In Dark Opaque,D4D5C9,1996,3
21,Glow In Dark Opaque,D4D5C9,1998,5
21,Glow In Dark Opaque,D4D5C9,1999,17
21,Glow In Dark Opaque,D4D5C9,2000,7
21,Glow In Dark Opaque,D4D5C9,2001,4
21,Glow In Dark Opaque,D4D5C9,2002,16
21,Glow In Dark Opaque,D4D5C9,2003,6
21,Glow In Dark Opaque,D4D5C9,2004,118
21,Glow In Dark Opaque,D4D5C9,2005,22
21,Glow In Dark Opaque,D4D5C9,2006,7
22,Purple,81007B,1997,1
22,Purple,81007B,1998,299
22,Purple,81007B,1999,198
22,Purple,81007B,2000,92
22,Purple,81007B,2001,46
22,Purple,81007B,2002,182
22,Purple,81007B,2003,123
22,Purple,81007B,2004,45
22,Purple,81007B,2005,14
23,Dark Blue-Violet,2032B0,2004,5
23,Dark Blue-Violet,2032B0,2005,4
23,Dark Blue-Violet,2032B0,2006,1
25,Orange,FE8A18,1997,6
25,Orange,FE8A18,1998,130
25,Orange,FE8A18,1999,172
25,Orange,FE8A18,2000,351
25,Orange,FE8A18,2001,242
25,Orange,FE8A18,2002,718
25,Orange,FE8A18,2003,1337
25,Orange,FE8A18,2004,1594
25,Orange,FE8A18,2005,1330
25,Orange,FE8A18,2006,846
25,Orange,FE8A18,2007,687
25,Orange,FE8A18,2008,1254
25,Orange,FE8A18,2009,1570
25,Orange,FE8A18,2010,1757
25,Orange,FE8A18,2011,926
25,Orange,FE8A18,2012,1545
25,Orange,FE8A18,2013,1521
25,Orange,FE8A18,2014,1869
25,Orange,FE8A18,2015,1857
25,Orange,FE8A18,2016,1628
25,Orange,FE8A18,2017,2126
25,Orange,FE8A18,2018,3059
25,Orange,FE8A18,2019,2544
25,Orange,FE8A18,2020,3025
25,Orange,FE8A18,2021,4252
25,Orange,FE8A18,2022,4635
25,Orange,FE8A18,2023,3806
25,Orange,FE8A18,2024,4043
25,Orange,FE8A18,2025,4444
26,Magenta,923978,2000,10
26,Magenta,923978,2001,3
26,Magenta,923978,2002,5
26,Magenta,923978,2003,74
26,Magenta,923978,2004,77
26,Magenta,923978,2005,49
26,Magenta,923978,2006,62
26,Magenta,923978,2007,22
26,Magenta,923978,2008,73
26,Magenta,923978,2009,20
26,Magenta,923978,2010,141
26,Magenta,923978,2011,2
26,Magenta,923978,2012,120
26,Magenta,923978,2013,184
26,Magenta,923978,2014,567
26,Magenta,923978,2015,835
26,Magenta,923978,2016,766
26,Magenta,923978,2017,857
26,Magenta,923978,2018,685
26,Magenta,923978,2019,921
26,Magenta,923978,2020,1186
26,Magenta,923978,2021,1404
26,Magenta,923978,2022,1427
26,Magenta,923978,2023,1393
26,Magenta,923978,2024,1465
26,Magenta,923978,2025,1232
27,Lime,BBE90B,1997,12
27,Lime,BBE90B,2000,68
27,Lime,BBE90B,2001,61
27,Lime,BBE90B,2002,197
